"PC1","PC2","track_id","genre"
7.64177644079974e-05,-0.000233732072018217,"TRABPJW128F147295E","Latin"
-0.017378835710316,-0.00193161267461161,"TRACTHF128F4295A22","Country"
-0.00151289512521408,-0.000183319310100209,"TRADABC128F4274FCC","Latin"
-0.000184155289333238,5.23655111146175e-05,"TRAEQWJ12903CF5475","Latin"
-0.00323795448274506,-0.00722816919845949,"TRAESRT12903CC70CE","Latin"
-0.0208002843138717,0.0256924663550028,"TRAEUHN128F92E2C7F","Religious"
-0.00267203770787773,-0.00225088281650787,"TRAFIGU12903CC70C2","Latin"
-0.0363698703753495,-0.0136843375770916,"TRAGJQL128E078E840","Country"
-0.0252208059807907,-0.00161414726282009,"TRAGTNK128F14732E1","Electronic"
-0.000366102236117378,0.000580798778993794,"TRAGYKT128F92F5D8A","Latin"
-0.0186083804608911,0.0052152875422617,"TRAHKUS128F425ABD8","Religious"
-0.0182989020848519,-0.00964052562411536,"TRAHTZN128F421A41F","Country"
-0.0205613684862792,-0.0165903468045967,"TRAIFSM128F42722F1","Religious"
-0.032686691212218,0.0149197709079564,"TRAJDTK128F429FFDF","Country"
-0.05062626463695,-0.0685491636141665,"TRAJHHE128F146815C","Blues"
-0.00146267890169374,0.0011867066129016,"TRAJXOF128F933407C","Latin"
1.24295009892587e-05,6.87438439337301e-05,"TRAKCNI128F427BA71","International"
-0.0181899901169949,0.0299182580009574,"TRAKXPE128F1462FF2","Country"
-0.0472030529781397,-0.0479776897473187,"TRALBIA128F4272082","Religious"
-0.0327606895470695,0.0234667204793514,"TRALTKQ128F932DA67","Electronic"
-0.0256619039901282,0.000897512736196885,"TRAMBTK128F42390A4","Religious"
-0.0115058865296383,0.0119546828475348,"TRAMMAF128F93051B0","Electronic"
-0.0263599335672895,-0.0208659994842861,"TRAMXPQ128F148B0C2","Country"
-0.0201254749810465,-0.0105028234674478,"TRANPDG128F930F4FE","Religious"
-0.0192982674727049,0.0704134972394513,"TRANYLR128F4271924","Religious"
-0.0208925049286885,0.0304351303615299,"TRAQCXM128F4230BAD","Religious"
-0.00878442331041982,0.0332788657384744,"TRAQLIE128F931C3F3","Religious"
-0.0318205913146329,-0.0485655923224326,"TRARMYQ128F149F18A","Country"
-0.0226626500485505,-0.0344544156182115,"TRARSZV12903CDB2DE","Blues"
-0.0458494325949994,0.0614895356645754,"TRATNMX128F427C2FC","Religious"
-0.00659410897838942,0.0088679162699772,"TRAVJRC128F425D474","Country"
-0.0323839941592555,0.0238874402050311,"TRAVYHI12903CB95EC","Religious"
-0.0231438069271342,0.0110488946349095,"TRAWFCM12903CBE6FA","International"
-0.0374918162150474,0.0223008668024094,"TRAWGXD128F428A36B","Country"
-0.0318791135940758,-0.0194220416614391,"TRAWNDA128F9341C35","Country"
-0.031096989509756,0.00186415276480817,"TRAWULX128F4291255","Country"
-0.000899797458685649,-0.00222644942934508,"TRAXHQZ128F4278712","Latin"
-0.000219209579128016,-0.00220218926231598,"TRAXMWV128F14612AB","Latin"
-0.008822828989522,0.0398910928143124,"TRAYGHE12903CD213E","Electronic"
-0.0222155839659448,0.005570762413469,"TRAZHYX128F9311662","Country"
-0.0138042246246522,0.0129974454186577,"TRAZSFV128F14806FE","Religious"
-0.0686256931276327,-0.0728079367477056,"TRBATKI128F4284D54","Latin"
-0.0276094679725511,-0.0340373659590357,"TRBAULO128F93300AE","Religious"
-0.0263813259960965,-0.0183838419398812,"TRBCIXV128F4261F09","Country"
-0.0224399295912066,0.00432917150362957,"TRBDSWA128F92FE70A","Country"
1.0967579564057e-05,-1.29628478889649e-05,"TRBGICJ128F427BA9A","International"
-0.00241349092549769,-0.00157032022520662,"TRBGUUF128F9334B97","Latin"
-0.000840715294000784,0.000912354966324319,"TRBGXWM128F428E59A","Latin"
-0.0259805055898395,0.0149292483597316,"TRBHAFV128F425D48E","Country"
-0.0280130348594282,-0.00616641658506686,"TRBHFDA128F4270728","Country"
-0.0251278488321019,-0.0245040957106567,"TRBIJYB128F14AE326","Religious"
